id,tweetText,tweetURL,type,tweetAuthor,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL
1737117340456935646,"Delincuentes entraron a un centro comercial de La Aurora, sometieron a los guardias y robaron en dos locales ►https://t.co/bN86xJvzeq https://t.co/mvJCX94yX4",https://twitter.com/eluniversocom/status/1737117340456935646,tweet,El Universo,1,0,0,3,32,0,2023-12-19 09:27:02,https://pbs.twimg.com/media/GBt7BAAaQAAzuG4.png
1737116893209874432,Últimas lluvias mejoran caudales de ríos de Cuenca y alejan racionamientos de agua ►https://t.co/xqb6ZCwDZr https://t.co/5sTDf3Jjce,https://twitter.com/eluniversocom/status/1737116893209874432,tweet,El Universo,1,0,3,8,307,0,2023-12-19 09:25:16,https://pbs.twimg.com/media/GBt6m7xbwAAT6yc.png
1737116224218333602,Tramo de la vía Cuenca-Girón-Pasaje está cerrado al tránsito por deslizamiento  ►https://t.co/DTiTwjNCie https://t.co/nPv3uhGZlg,https://twitter.com/eluniversocom/status/1737116224218333602,tweet,El Universo,1,0,0,0,671,0,2023-12-19 09:22:36,https://pbs.twimg.com/media/GBt6ABebcAApPKT.png
1737114508177674635,Hombre fue asesinado frente a su esposa e hija en Machala ►https://t.co/EUAjcI2Ibr https://t.co/mBgpJ61ybc,https://twitter.com/eluniversocom/status/1737114508177674635,tweet,El Universo,1,1,0,1,1691,0,2023-12-19 09:15:47,https://pbs.twimg.com/media/GBt4cBZaYAAWdyT.png
1737114382449156174,"¿Por qué se llamó Metástasis al caso que investiga a jueces, fiscales y hasta abogados? ►https://t.co/jljigHSOZD https://t.co/RpLGAVrT16",https://twitter.com/eluniversocom/status/1737114382449156174,tweet,El Universo,2,0,0,3,1635,0,2023-12-19 09:15:17,https://pbs.twimg.com/media/GBt4UygakAAKQZz.png
1737113835818152066,"Deslizamiento de tierra obliga al cierre de la vía Culebrillas, en el noroccidente de Quito ►https://t.co/RKwRSPt33h https://t.co/MBUDk92VJ8",https://twitter.com/eluniversocom/status/1737113835818152066,tweet,El Universo,1,0,0,0,1496,0,2023-12-19 09:13:07,https://pbs.twimg.com/media/GBt31A5aMAAdDiZ.png
1737112343270895860,Audiencia por el asesinato de Fernando Villavicencio vuelve a diferirse y queda para febrero de 2024 ►https://t.co/6OehAOG2We https://t.co/hWosBmreUY,https://twitter.com/eluniversocom/status/1737112343270895860,tweet,El Universo,1,0,1,4,2301,0,2023-12-19 09:07:11,https://pbs.twimg.com/media/GBt2eHubIAAspYN.png
1737111867594793014,Qué se celebra el 19 de diciembre ►https://t.co/E9dRiXNeLw https://t.co/o91Ob5sQgC,https://twitter.com/eluniversocom/status/1737111867594793014,tweet,El Universo,1,0,0,1,2233,0,2023-12-19 09:05:17,https://pbs.twimg.com/media/GBt2CZYb0AAaEAG.png
1737110677255524481,En tres ciudades de #Ecuador la canasta básica supera los 800 dólares: ¿cómo está la inflación en cada población? ► https://t.co/6mFyHM2ruO https://t.co/Bh5CNU3lU7,https://twitter.com/eluniversocom/status/1737110677255524481,tweet,El Universo,1,0,0,3,2296,0,2023-12-19 09:00:34,https://pbs.twimg.com/media/GBt09KNWEAA6qnw.jpg
1737107423427801388,"Pronóstico del clima en #Ecuador, #Guayaquil y #Quito para la mañana, tarde y noche de este martes, 19 de diciembre, según el Inamhi ►https://t.co/uYarJytdWN https://t.co/fXwuJGqEYX",https://twitter.com/eluniversocom/status/1737107423427801388,tweet,El Universo,1,0,0,5,2907,0,2023-12-19 08:47:38,https://pbs.twimg.com/media/GBtx_w9bkAAfHt0.png
1737105547751518622,‘Esto significa un gasto mayor’: las piedras de la calle Solano están levantadas formando ‘cráteres’ en la vía https://t.co/8rmOQZu1J3 https://t.co/qcod2IZyD7,https://twitter.com/eluniversocom/status/1737105547751518622,tweet,El Universo,1,0,0,3,3349,0,2023-12-19 08:40:11,https://pbs.twimg.com/media/GBtwSk4XoAMhZu7.jpg
1737102484634784074,#URGENTE | Los apagones de tres horas se suspenden y volverán a una hora y media en la Costa y dos horas en la Sierra ►https://t.co/CskaESh4Tf https://t.co/wyXfa3Dvh3,https://twitter.com/eluniversocom/status/1737102484634784074,tweet,El Universo,5,5,16,28,10104,1,2023-12-19 08:28:00,https://pbs.twimg.com/media/GBttcDfWQAAqhRD.jpg
1737098016220127392,El delito de extorsión creció en un 390 % en Guayaquil y el de asesinato en un 70 % en este 2023  https://t.co/07OetHoE1W https://t.co/Z7Gktjgbjp,https://twitter.com/eluniversocom/status/1737098016220127392,tweet,El Universo,14,10,49,53,10218,3,2023-12-19 08:10:15,https://pbs.twimg.com/media/GBtpcJTWYAAiSFs.jpg
1737095529669001297,"Nelson, de 15 años, cantó y bailó en la fiesta de Navidad de su colegio y horas después se suicidó en su casa: los suicidios encienden las alertas este mes ► https://t.co/LwI0CoXmQO https://t.co/ugLi0UN0qj",https://twitter.com/eluniversocom/status/1737095529669001297,tweet,El Universo,2,0,11,17,10948,0,2023-12-19 08:00:22,https://pbs.twimg.com/media/GBtnLf4XIAAsHBS.jpg
1737089211608527117,"“Creía que era gripe hasta que ya no podía caminar por falta de aire”: vuelven las hospitalizaciones por COVID-19 en Guayaquil, incluso con el uso de  Actemra https://t.co/sDSViaoVWr https://t.co/uvmdalrDbb",https://twitter.com/eluniversocom/status/1737089211608527117,tweet,El Universo,11,4,71,110,26769,5,2023-12-19 07:35:16,https://pbs.twimg.com/media/GBthbn5WMAAYiHk.jpg
1737080431344828581,"Les compartimos la #ColumnaDeBonil de este 19 de diciembre

#Bonil #opinión #caricatura #Ecuador https://t.co/UzDjTFSWe8",https://twitter.com/eluniversocom/status/1737080431344828581,tweet,El Universo,12,1,20,109,8458,0,2023-12-19 07:00:22,https://pbs.twimg.com/media/GBtZchwXYAAGMuf.jpg
1737075360741691732,"‘No conozco a Leandro Norero, nunca he usado armas’, aseguró María Fernanda Vargas, mencionada en chats del ‘Patrón’ ► https://t.co/3fHtLX6rHF https://t.co/WrSTQ8vI6O",https://twitter.com/eluniversocom/status/1737075360741691732,tweet,El Universo,86,16,22,67,39599,3,2023-12-19 06:40:13,https://pbs.twimg.com/media/GBtU1gTXoAAWfWN.jpg
1737070329682432477,Se suspenden cortes de luz en #Ecuador este martes por disposición de Cenace ► https://t.co/Ct96Xvh7jn https://t.co/a2eQ1hCrXG,https://twitter.com/eluniversocom/status/1737070329682432477,tweet,El Universo,6,1,5,30,9455,0,2023-12-19 06:20:14,https://pbs.twimg.com/media/GBtQQq1XAAA72I1.jpg
1737065301232021899,Les compartimos nuestra portada de este martes 19 de diciembre. Las #noticias de #Ecuador y el mundo en https://t.co/6TIoigGXFC https://t.co/T5Ha0fHT4Q,https://twitter.com/eluniversocom/status/1737065301232021899,tweet,El Universo,6,0,18,32,7736,0,2023-12-19 06:00:15,https://pbs.twimg.com/media/GBtLr7MWYAAAujJ.jpg
1736974697969930750,En chats de Leandro Norero se menciona una reunión en México con ‘RC’ ► https://t.co/MlCBY4N14Y https://t.co/27C940YMD3,https://twitter.com/eluniversocom/status/1736974697969930750,tweet,El Universo,12,0,62,111,15279,2,2023-12-19 00:00:14,https://pbs.twimg.com/media/GBr5SKTW4AAcxX0.jpg
1736969653363126418,"Martin Garrix en #Ecuador, estos son los precios del concierto de música electrónica que ofrecerá ► https://t.co/Akg0EYoFR4 https://t.co/2L1NXTViUQ",https://twitter.com/eluniversocom/status/1736969653363126418,tweet,El Universo,0,1,6,21,8182,0,2023-12-18 23:40:11,https://pbs.twimg.com/media/GBr0siSWoAAgAJD.jpg
1736967762822504584,Juicios políticos contra Esteban Bernal y vocales de la Judicatura tienen nuevos proponentes ► https://t.co/LyOJUv0MGb https://t.co/oHwBSUQqLA,https://twitter.com/eluniversocom/status/1736967762822504584,tweet,El Universo,0,0,5,17,7707,0,2023-12-18 23:32:40,https://pbs.twimg.com/media/GBry-dtWMAA0NB6.jpg
1736964621557191162,Conozca dónde se publican las vacantes en el aeropuerto de Guayaquil y evite caer en estafas para conseguir empleo ► https://t.co/YZYlT41G4e https://t.co/hlsQd7D90V,https://twitter.com/eluniversocom/status/1736964621557191162,tweet,El Universo,1,0,7,30,13840,8,2023-12-18 23:20:11,https://pbs.twimg.com/media/GBrwHlwXcAAETmR.jpg
1736958856993931598,"Leonel Montoya y Edgardo Bauza, los DT de Liga de Quito con más títulos del campeonato nacional►https://t.co/OrU1JweV57 https://t.co/0fgQkQuZhJ",https://twitter.com/eluniversocom/status/1736958856993931598,retweet,El Universo,0,0,6,0,6,0,2023-12-18 22:57:17,
1736954557110817258,Google habilita en Workspace la firma electrónica en Drive y Docs ► https://t.co/kfwk2BiEDn https://t.co/SWs4QxnszG,https://twitter.com/eluniversocom/status/1736954557110817258,tweet,El Universo,0,0,9,36,11109,0,2023-12-18 22:40:12,https://pbs.twimg.com/media/GBrm90SX0AAbJwQ.jpg
1736951621861433404,#Guayaquil: cuatro carriles de la avenida de Las Américas tendrán cierres parciales desde este miércoles ► https://t.co/JR0TbV5CgK https://t.co/BBacSbt0XL,https://twitter.com/eluniversocom/status/1736951621861433404,retweet,El Universo,0,0,7,0,9,0,2023-12-18 22:28:32,
1736949521131720815,‘Hay una pose de lo que significa ser inteligente que ha alejado a buena parte de los lectores’: Mario Mendoza hace un homenaje a los libros en ‘Leer es resistir’ https://t.co/MCUyQnYBAW https://t.co/mxWWJSvhbP,https://twitter.com/eluniversocom/status/1736949521131720815,tweet,El Universo,0,0,1,12,8301,0,2023-12-18 22:20:11,https://pbs.twimg.com/media/GBriYqBXMAAFpjD.jpg
1736947006361186571,"En Tulcán, fuerte lluvia derrumba muro y deja una persona fallecida ► https://t.co/5Ka621RtcV https://t.co/xuq9HwCtxu",https://twitter.com/eluniversocom/status/1736947006361186571,tweet,El Universo,0,0,3,19,8048,0,2023-12-18 22:10:11,https://pbs.twimg.com/media/GBrgGQpXUAAj2Jy.jpg
1736945745155027333,Fiscalía habilita página web para visualizar la información relacionada con el caso Metástasis ► https://t.co/DQeh3YQdmp https://t.co/rMyz1jLai6,https://twitter.com/eluniversocom/status/1736945745155027333,tweet,El Universo,1,1,20,67,10947,1,2023-12-18 22:05:11,https://pbs.twimg.com/media/GBre83jWMAAzrar.jpg
1736944494266794169,Hospital Pablo Arturo Suárez en #Quito repotenció su servicio de hospitalización pediátrica ► https://t.co/c31n4KYRRp https://t.co/EB6N1mSRWx,https://twitter.com/eluniversocom/status/1736944494266794169,tweet,El Universo,0,0,1,16,7673,1,2023-12-18 22:00:12,https://pbs.twimg.com/media/GBrd0DgXMAANPjZ.jpg
1736943065552535749,Supuesto implicado en asalto a pareja fue abatido por policías en el suburbio de #Guayaquil ► https://t.co/WXHBDCsJ4t https://t.co/VzZpqjuTmv,https://twitter.com/eluniversocom/status/1736943065552535749,tweet,El Universo,3,0,0,28,8418,1,2023-12-18 21:54:32,https://pbs.twimg.com/media/GBrcg5CXwAA7xmA.jpg
1736941971380322406,Ministerio de Salud Pública abastece con el medicamento antiviral para eliminar la hepatitis C ► https://t.co/nmWVwuB5RW https://t.co/ZVp9kPShb6,https://twitter.com/eluniversocom/status/1736941971380322406,tweet,El Universo,1,0,1,16,7742,0,2023-12-18 21:50:11,https://pbs.twimg.com/media/GBrbhOmWYAAimJ5.jpg
1736939462565785660,Abogada fue asesinada dentro de su oficina particular en Santo Domingo ► https://t.co/qQFU5uVue8 https://t.co/ge94996IEw,https://twitter.com/eluniversocom/status/1736939462565785660,tweet,El Universo,3,3,11,28,25917,0,2023-12-18 21:40:13,https://pbs.twimg.com/media/GBrZPMmWcAAfnHn.jpg
1736936938727219335,Tarifa eléctrica especial para la industria se revisará en mesas técnicas antes que en enero entre en vigencia nuevo tarifario ► https://t.co/CVf5DnkM8k https://t.co/WZihxd48kd,https://twitter.com/eluniversocom/status/1736936938727219335,tweet,El Universo,0,0,0,11,7704,0,2023-12-18 21:30:11,https://pbs.twimg.com/media/GBrW8RJXAAAKGZi.jpg
1736934421284921771,Así funcionaría tercera placa en #Quito para gestionar el tránsito vehicular ► https://t.co/f4EobMlgHK https://t.co/qCJqdeS9E8,https://twitter.com/eluniversocom/status/1736934421284921771,tweet,El Universo,0,0,0,7,11137,0,2023-12-18 21:20:11,https://pbs.twimg.com/media/GBrUpv2WoAAxv78.jpg
1736933544461492325,Alcaldesa del cantón Simón Bolívar afirmó que colaboraría con Fiscalía ► https://t.co/bGLWK49YGG https://t.co/UwFjc8ZV9U,https://twitter.com/eluniversocom/status/1736933544461492325,tweet,El Universo,147,33,44,262,91465,4,2023-12-18 21:16:42,https://pbs.twimg.com/media/GBrT2oDXgAAsYax.jpg
1736931908922011888,Aprovecha esta selección de imágenes de #Navidad creadas con inteligencia artificial para compartir en WhatsApp https://t.co/wc8SmD5CUv https://t.co/I9qyxvPTuW,https://twitter.com/eluniversocom/status/1736931908922011888,tweet,El Universo,0,0,1,7,8272,1,2023-12-18 21:10:12,https://pbs.twimg.com/media/GBrSXhKXYAA3loK.jpg
1736930859125465506,"‘No conozco a Leandro Norero, nunca he usado armas’, aseguró María Fernanda Vargas, mencionada en chats del ‘Patrón’ ► https://t.co/93UJslCgV1 https://t.co/gMpJBYutuu",https://twitter.com/eluniversocom/status/1736930859125465506,tweet,El Universo,371,102,139,622,182151,23,2023-12-18 21:06:02,https://pbs.twimg.com/media/GBrRaY_XYAAvr4Z.jpg
1736929403546775612,"Quiénes fueron Tránsito Amaguaña y Osvaldo Guayasamín, rostros que estarán en las nuevas monedas fraccionarias que circularán en #Ecuador ► https://t.co/iof7MO32ch https://t.co/YL3QeTkJFY",https://twitter.com/eluniversocom/status/1736929403546775612,tweet,El Universo,0,0,2,19,7680,1,2023-12-18 21:00:15,https://pbs.twimg.com/media/GBrQFqJXoAAX2ql.jpg
1736926602544443784,Lo que debe saber del caso Villavicencio: este martes se realizará la audiencia preparatoria y de evaluación de juicio contra los presuntos autores materiales del crimen ► https://t.co/8XbkzVwGHC https://t.co/Py5Dn8Fywh,https://twitter.com/eluniversocom/status/1736926602544443784,tweet,El Universo,3,0,13,46,9174,0,2023-12-18 20:49:07,https://pbs.twimg.com/media/GBrNipCW0AAqUhg.jpg
1736924357044154427,Conozca dónde se publican las vacantes en el aeropuerto de #Guayaquil y evite caer en estafas para conseguir empleo ► https://t.co/84pm7HipZb https://t.co/7xWUusoHS1,https://twitter.com/eluniversocom/status/1736924357044154427,tweet,El Universo,1,0,9,23,10003,1,2023-12-18 20:40:11,https://pbs.twimg.com/media/GBrLf7qXQAAsIcq.jpg
1736921840918905122,Acuerdo comercial de #Ecuador y #China ya empezó su trámite en la Comisión de Relaciones Internacionales ► https://t.co/6hSSNtySXZ https://t.co/jo2aD0MBzi,https://twitter.com/eluniversocom/status/1736921840918905122,tweet,El Universo,2,0,4,34,9529,0,2023-12-18 20:30:11,https://pbs.twimg.com/media/GBrJNdbWwAAT9Lb.jpg
1736919321551450481,Qué pasos seguir para sacar o renovar el pasaporte en #Ecuador https://t.co/VeLYaY08VL https://t.co/lQhW4E2x12,https://twitter.com/eluniversocom/status/1736919321551450481,tweet,El Universo,2,0,6,17,12349,1,2023-12-18 20:20:11,https://pbs.twimg.com/media/GBrG60mWYAA2Vja.jpg
1736917245190676678,"Liga de Quito, arriba de Barcelona SC y Emelec: es el club con más títulos en Ecuador. Estos son todos sus campeonatos► https://t.co/bnjCUq8pNR https://t.co/vbH1Hap8qP",https://twitter.com/eluniversocom/status/1736917245190676678,retweet,El Universo,0,0,5,0,8,0,2023-12-18 20:11:56,
1736914339959906671,"La ciencia del terror  | ¿Por qué nos asustan tanto las películas de terror? La ciencia te da la respuesta. 
Video: DW Cortesía https://t.co/XaxEQc4oew",https://twitter.com/eluniversocom/status/1736914339959906671,tweet,El Universo,1,0,4,11,8080,0,2023-12-18 20:00:23,https://pbs.twimg.com/ext_tw_video_thumb/1736913046050594816/pu/img/dUJavMgDU6LzXLq2.jpg
1736911770738974929,"La variante pirola es bastante contagiosa y los síntomas se presentan en promedio a las 24 horas

En #Quito, los contagios han ido descendiendo, así como la positividad, según la Zona 9 del Ministerio de Salud Pública. https://t.co/bqM8FDsoPI https://t.co/dNrbHXhNgd",https://twitter.com/eluniversocom/status/1736911770738974929,tweet,El Universo,0,1,7,13,9192,0,2023-12-18 19:50:11,https://pbs.twimg.com/media/GBrADUpXoAALZ_s.jpg
1736909254433337625,Aspirantes a policías empiezan curso de investigación en seis localidades de #Ecuador ► https://t.co/4tZ3MWxLRq https://t.co/xkOhmn6wvI,https://twitter.com/eluniversocom/status/1736909254433337625,tweet,El Universo,1,0,0,11,6189,0,2023-12-18 19:40:11,https://pbs.twimg.com/media/GBq9w2NWsAAfFy1.jpg
1736904223449641230,"La resolución planteada por el movimiento Construye obtuvo 74 votos a favor, 46 votos en contra y seis abstenciones ► https://t.co/Ksd5kKaC5D https://t.co/V1CeYwBUoJ",https://twitter.com/eluniversocom/status/1736904223449641230,tweet,El Universo,18,3,27,89,19297,0,2023-12-18 19:20:11,https://pbs.twimg.com/media/GBq5L7WWAAExoBM.jpg
1736901705516605806,Se presenta pedido de ‘habeas corpus’ a favor de un juez procesado por el caso Metástasis ► https://t.co/fvBf4SrRjY https://t.co/sFEc2w652d,https://twitter.com/eluniversocom/status/1736901705516605806,tweet,El Universo,0,1,3,5,7279,0,2023-12-18 19:10:11,https://pbs.twimg.com/media/GBq25cEXoAE5X3c.jpg
1736899202838405584,España: Seis personas acusadas por el incendio en una discoteca latina en #Murcia donde murieron cinco ecuatorianos ► https://t.co/SgBZLRC8Mg https://t.co/V8gh63rjkQ,https://twitter.com/eluniversocom/status/1736899202838405584,tweet,El Universo,0,0,6,13,7031,0,2023-12-18 19:00:14,https://pbs.twimg.com/media/GBq0nulXgAAJG9L.jpg
1736897937777508845,"Según Fiscalía, en uno de los mensajes, alias El Patrón dice que la alcaldesa de Simón Bolívar (Guayas), María Fernanda Vargas, le ayudaba a mover armas ► https://t.co/VVFbN95dyP https://t.co/hXYXrO5IgD",https://twitter.com/eluniversocom/status/1736897937777508845,tweet,El Universo,27,5,247,452,47582,5,2023-12-18 18:55:13,https://pbs.twimg.com/media/GBqzeDJX0AAxy5H.jpg
1736896671387136083,"Ministerio de Economía calcula que cierre del ITT costaría al país $ 500 millones en 2024, mientras busca compensación ambiental ► https://t.co/7eT8IpBYt7 https://t.co/yvTRQ2R8LI",https://twitter.com/eluniversocom/status/1736896671387136083,tweet,El Universo,4,1,2,12,7895,1,2023-12-18 18:50:11,https://pbs.twimg.com/media/GBqyUZQXQAAL74O.jpg
1736894156646072830,Fuerte lluvia inundó sectores de Tulcán: los estragos invernales afectan a varias localidades de #Ecuador ► https://t.co/5C1zEdzfdQ https://t.co/MIkFJcmgEa,https://twitter.com/eluniversocom/status/1736894156646072830,tweet,El Universo,0,0,9,19,6750,0,2023-12-18 18:40:11,https://pbs.twimg.com/media/GBqwCBNWUAAMVke.jpg
1736891642777362500,Sitio web de la Fiscalía con los chats del caso Metástasis presentó problemas técnicos ► https://t.co/pOZvnyg0Eh https://t.co/jAH8uFWV8Q,https://twitter.com/eluniversocom/status/1736891642777362500,tweet,El Universo,2,1,6,18,12047,0,2023-12-18 18:30:12,https://pbs.twimg.com/media/GBqtvtkW8AAJZZ2.jpg
1736889157979410533,Francisco Egas: Ecuafútbol analizará el expediente y decidirá sobre tema dirigencial de El Nacional ► https://t.co/6oeIWgoUbB https://t.co/phg4GyIYFS,https://twitter.com/eluniversocom/status/1736889157979410533,retweet,El Universo,0,0,3,0,6,0,2023-12-18 18:20:19,
1736889127054758244,Asamblea Nacional aprueba resolución que respalda a la fiscal Diana Salazar por el caso Metástasis ► https://t.co/UJuAXgx4d9 https://t.co/w4VCAfFnZr,https://twitter.com/eluniversocom/status/1736889127054758244,tweet,El Universo,27,11,128,680,33280,2,2023-12-18 18:20:12,https://pbs.twimg.com/media/GBqrdRrWgAAT051.jpg
1736887870122492159,"Libros para regalar en esta Navidad: desde Miguel Molina, Natalia García Freire hasta Ernesto Carrión
https://t.co/pR6Rc4p14R https://t.co/ub5oYUUsPn",https://twitter.com/eluniversocom/status/1736887870122492159,tweet,El Universo,0,1,8,10,6528,0,2023-12-18 18:15:12,https://pbs.twimg.com/media/GBqqUHfXUAAmJJN.jpg
1736885350138527898,Les compartimos nuestro Editorial: Los chats públicos del caso Metástasis ► https://t.co/JAXZvZYmAg https://t.co/MKlpWcKmvY,https://twitter.com/eluniversocom/status/1736885350138527898,tweet,El Universo,0,0,11,19,8080,0,2023-12-18 18:05:11,https://pbs.twimg.com/media/GBqoBaxWoAA3_1D.jpg
1736884098172375371,Más de 40 secretarías se habrían creado por decreto presidencial y ahora están en la mira del Gobierno como parte del recorte de $ 1.000 millones para 2024 ► https://t.co/9hCAzrxZcv https://t.co/WZGMBYK1Gw,https://twitter.com/eluniversocom/status/1736884098172375371,tweet,El Universo,19,9,113,402,23877,6,2023-12-18 18:00:13,https://pbs.twimg.com/media/GBqm4jUXMAAaXuE.jpg
1736882354159829087,En chats de Leandro Norero se menciona una reunión en México con ‘RC’ ► https://t.co/ax4X34vU8Q https://t.co/LSK4VFjiiJ,https://twitter.com/eluniversocom/status/1736882354159829087,tweet,El Universo,40,11,195,359,42236,4,2023-12-18 17:53:17,https://pbs.twimg.com/media/GBqlTB9X0AACKzD.jpg
1736880314088116464,"Estas son las nuevas monedas fraccionarias que pone en circulación el Banco Central del Ecuador
https://t.co/77GefRY3LX https://t.co/MHe9MLxXPZ",https://twitter.com/eluniversocom/status/1736880314088116464,tweet,El Universo,2,2,3,20,9589,0,2023-12-18 17:45:11,https://pbs.twimg.com/media/GBqjcTLXwAE_LC-.jpg
1736879900001177735,.@AsambleaEcuador aprueba una resolución de respaldo a la Fiscal General del Estado @DianaSalazarM2 por la investigación realizada en el caso #Metástasis. @eluniversocom https://t.co/XqDI2yp8QU,https://twitter.com/eluniversocom/status/1736879900001177735,retweet,El Universo,0,0,57,0,40,0,2023-12-18 17:43:32,
1736874170707783939,https://t.co/zVX9mxF4It,https://twitter.com/eluniversocom/status/1736874170707783939,tweet,El Universo,0,0,0,4,5206,0,2023-12-18 17:20:46,"https://pbs.twimg.com/media/GBqdz32WwAAi_1k.jpg,https://pbs.twimg.com/media/GBqd1PfXcAA95Gt.jpg,https://pbs.twimg.com/media/GBqd2AHXsAAP_jB.jpg"
1736874047923802545,#MunicipioGuayaquil | El rubro de obra pública concentra el 85 % del total del presupuesto establecido para el siguiente año. https://t.co/EVWUIojeNN https://t.co/iLLGiuJUe6,https://twitter.com/eluniversocom/status/1736874047923802545,tweet,El Universo,1,0,0,1,6405,0,2023-12-18 17:20:17,"https://pbs.twimg.com/media/GBqdYwWW0AAAh2F.jpg,https://pbs.twimg.com/media/GBqdbngWQAEh7Y2.jpg,https://pbs.twimg.com/media/GBqddy_XEAAmOso.jpg,https://pbs.twimg.com/media/GBqdfX1XgAA5YUJ.jpg"
1736872766287012261,#CasoMetástasis | Integrado Tribunal de la Corte Nacional que conocerá habeas corpus presentado por Wilman Terán https://t.co/z4TgESQZev https://t.co/tmuWZ4Dxf3,https://twitter.com/eluniversocom/status/1736872766287012261,tweet,El Universo,4,0,5,9,10714,0,2023-12-18 17:15:11,https://pbs.twimg.com/media/GBqck6cWUAAMf9x.jpg
1736871508780224892,#CasoMetástasis | La fiscal Diana Salazar no descarta que haya más ‘casos Metástasis’ https://t.co/OC4sMHyViL https://t.co/6jKw5bl411,https://twitter.com/eluniversocom/status/1736871508780224892,tweet,El Universo,6,1,22,85,8679,0,2023-12-18 17:10:11,https://pbs.twimg.com/media/GBqbbuqWUAAgFPr.jpg
